pattern,batch-size,algo,bs_position,precision,device_name,median,nruns,ecs
"[[1, 128, 128, 96]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,50526.0,2.0,
"[[1, 128, 128, 96]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,49725.0,2.0,
"[[1, 128, 128, 128]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,11328.5,2.0,
"[[1, 128, 128, 128]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7411.5,4.0,
"[[1, 128, 128, 128]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,11992.0,4.0,
"[[1, 128, 128, 128]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7557.0,4.0,
"[[1, 128, 128, 128]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,16409.5,2.0,
"[[1, 128, 128, 128]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,11754.5,2.0,
"[[1, 128, 128, 128]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,87434.0,2.0,
"[[1, 128, 128, 128]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,91352.5,2.0,
"[[1, 192, 48, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,6321.5,256.0,
"[[1, 192, 48, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7318.0,512.0,
"[[1, 192, 48, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,5525.0,512.0,
"[[1, 192, 48, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,5065.5,512.0,
"[[1, 192, 48, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,4990.0,512.0,
"[[1, 192, 48, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5080.0,512.0,
"[[1, 192, 48, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8588.5,1024.0,
"[[1, 192, 48, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,3254.0,512.0,
"[[1, 192, 48, 2]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7987.5,128.0,
"[[1, 192, 48, 2]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,6799.0,256.0,
"[[1, 192, 48, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9450.0,256.0,
"[[1, 192, 48, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9210.0,256.0,
"[[1, 192, 48, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9082.5,256.0,
"[[1, 192, 48, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,8183.5,128.0,
"[[1, 192, 48, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8603.0,512.0,
"[[1, 192, 48, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,8103.0,512.0,
"[[1, 192, 48, 3]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,6426.5,64.0,
"[[1, 192, 48, 3]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,10358.5,256.0,
"[[1, 192, 48, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6427.5,128.0,
"[[1, 192, 48, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,6551.0,128.0,
"[[1, 192, 48, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6528.5,128.0,
"[[1, 192, 48, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,4674.0,32.0,
"[[1, 192, 48, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7939.0,256.0,
"[[1, 192, 48, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7571.0,256.0,
"[[1, 192, 48, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,9545.5,64.0,
"[[1, 192, 48, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12325.5,256.0,
"[[1, 192, 48, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8865.5,128.0,
"[[1, 192, 48, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8115.0,128.0,
"[[1, 192, 48, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9008.5,128.0,
"[[1, 192, 48, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7988.5,32.0,
"[[1, 192, 48, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,10261.0,256.0,
"[[1, 192, 48, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,11018.0,256.0,
"[[1, 192, 48, 6]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7931.0,32.0,
"[[1, 192, 48, 6]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,9839.5,128.0,
"[[1, 192, 48, 6]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,12028.0,128.0,
"[[1, 192, 48, 6]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,5949.5,64.0,
"[[1, 192, 48, 6]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6198.5,64.0,
"[[1, 192, 48, 6]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7047.0,16.0,
"[[1, 192, 48, 6]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9463.5,128.0,
"[[1, 192, 48, 6]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9779.5,128.0,
"[[1, 192, 48, 8]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,5142.0,16.0,
"[[1, 192, 48, 8]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12744.5,128.0,
"[[1, 192, 48, 8]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8123.0,64.0,
"[[1, 192, 48, 8]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7775.5,64.0,
"[[1, 192, 48, 8]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9131.5,64.0,
"[[1, 192, 48, 8]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5193.5,8.0,
"[[1, 192, 48, 8]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,15046.5,128.0,
"[[1, 192, 48, 8]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7885.5,64.0,
"[[1, 192, 48, 12]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,8950.0,16.0,
"[[1, 192, 48, 12]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,9196.5,64.0,
"[[1, 192, 48, 12]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,12000.5,64.0,
"[[1, 192, 48, 12]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11263.0,64.0,
"[[1, 192, 48, 12]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7518.5,32.0,
"[[1, 192, 48, 12]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7796.5,8.0,
"[[1, 192, 48, 12]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8999.5,32.0,
"[[1, 192, 48, 12]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,8918.5,32.0,
"[[1, 192, 48, 16]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,6309.0,8.0,
"[[1, 192, 48, 16]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12090.0,64.0,
"[[1, 192, 48, 16]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8325.0,32.0,
"[[1, 192, 48, 16]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7877.0,32.0,
"[[1, 192, 48, 16]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10679.0,32.0,
"[[1, 192, 48, 16]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5260.5,4.0,
"[[1, 192, 48, 16]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7372.0,16.0,
"[[1, 192, 48, 16]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,12796.0,32.0,
"[[1, 192, 48, 24]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,5271.0,4.0,
"[[1, 192, 48, 24]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,9700.0,32.0,
"[[1, 192, 48, 24]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6222.0,16.0,
"[[1, 192, 48, 24]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11444.5,32.0,
"[[1, 192, 48, 24]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9900.0,16.0,
"[[1, 192, 48, 24]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,3998.5,2.0,
"[[1, 192, 48, 24]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14767.0,16.0,
"[[1, 192, 48, 24]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7890.5,8.0,
"[[1, 192, 48, 32]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,6770.5,4.0,
"[[1, 192, 48, 32]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,11195.5,32.0,
"[[1, 192, 48, 32]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8684.0,16.0,
"[[1, 192, 48, 32]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7470.5,16.0,
"[[1, 192, 48, 32]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7361.0,8.0,
"[[1, 192, 48, 32]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5285.5,2.0,
"[[1, 192, 48, 32]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14380.0,8.0,
"[[1, 192, 48, 32]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,14198.0,8.0,
"[[1, 192, 48, 48]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,5836.5,2.0,
"[[1, 192, 48, 48]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,9619.0,16.0,
"[[1, 192, 48, 48]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6711.0,8.0,
"[[1, 192, 48, 48]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11134.5,16.0,
"[[1, 192, 48, 48]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6138.0,4.0,
"[[1, 192, 48, 48]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7831.0,2.0,
"[[1, 192, 48, 48]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7533.0,2.0,
"[[1, 192, 48, 48]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7145.0,2.0,
"[[1, 192, 48, 64]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,8231.5,2.0,
"[[1, 192, 48, 64]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12728.5,16.0,
"[[1, 192, 48, 64]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9383.0,8.0,
"[[1, 192, 48, 64]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7203.5,8.0,
"[[1, 192, 48, 64]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8774.5,4.0,
"[[1, 192, 48, 64]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,10418.5,2.0,
"[[1, 192, 48, 64]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14180.0,2.0,
"[[1, 192, 48, 64]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,13881.5,2.0,
"[[1, 192, 48, 96]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,12738.0,2.0,
"[[1, 192, 48, 96]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,10506.0,8.0,
"[[1, 192, 48, 96]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7777.0,4.0,
"[[1, 192, 48, 96]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11289.0,8.0,
"[[1, 192, 48, 96]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7563.0,2.0,
"[[1, 192, 48, 96]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,15631.0,2.0,
"[[1, 192, 48, 96]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,29230.5,2.0,
"[[1, 192, 48, 96]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,27902.5,2.0,
"[[1, 192, 48, 128]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,18060.5,2.0,
"[[1, 192, 48, 128]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12313.5,8.0,
"[[1, 192, 48, 128]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10901.0,4.0,
"[[1, 192, 48, 128]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7069.0,4.0,
"[[1, 192, 48, 128]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,12673.0,2.0,
"[[1, 192, 48, 128]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,20801.0,2.0,
"[[1, 192, 48, 128]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,54173.5,2.0,
"[[1, 192, 48, 128]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,49497.0,2.0,
"[[1, 192, 192, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,10324.5,256.0,
"[[1, 192, 192, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7824.5,256.0,
"[[1, 192, 192, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,4546.0,256.0,
"[[1, 192, 192, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,3605.5,256.0,
"[[1, 192, 192, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8561.0,512.0,
"[[1, 192, 192, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7293.0,512.0,
"[[1, 192, 192, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8184.5,512.0,
"[[1, 192, 192, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,6450.5,512.0,
"[[1, 192, 192, 2]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,9876.0,128.0,
"[[1, 192, 192, 2]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7960.5,128.0,
"[[1, 192, 192, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7484.5,128.0,
"[[1, 192, 192, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7939.5,128.0,
"[[1, 192, 192, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7501.5,128.0,
"[[1, 192, 192, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,9792.0,128.0,
"[[1, 192, 192, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9470.0,256.0,
"[[1, 192, 192, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9018.0,256.0,
"[[1, 192, 192, 3]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,8986.0,64.0,
"[[1, 192, 192, 3]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,10657.5,128.0,
"[[1, 192, 192, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10838.5,128.0,
"[[1, 192, 192, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11466.5,128.0,
"[[1, 192, 192, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,11733.5,128.0,
"[[1, 192, 192, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5343.5,32.0,
"[[1, 192, 192, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9758.5,128.0,
"[[1, 192, 192, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9633.5,128.0,
"[[1, 192, 192, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,6626.5,32.0,
"[[1, 192, 192, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7165.5,64.0,
"[[1, 192, 192, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7101.5,64.0,
"[[1, 192, 192, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7413.0,64.0,
"[[1, 192, 192, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7933.0,64.0,
"[[1, 192, 192, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,8798.5,32.0,
"[[1, 192, 192, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7710.0,64.0,
"[[1, 192, 192, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7611.0,64.0,
"[[1, 192, 192, 6]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,10001.0,32.0,
"[[1, 192, 192, 6]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12063.5,64.0,
"[[1, 192, 192, 6]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10199.0,64.0,
"[[1, 192, 192, 6]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11268.5,64.0,
"[[1, 192, 192, 6]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6441.0,32.0,
"[[1, 192, 192, 6]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7588.5,16.0,
"[[1, 192, 192, 6]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14831.5,64.0,
"[[1, 192, 192, 6]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9019.5,32.0,
"[[1, 192, 192, 8]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7643.0,16.0,
"[[1, 192, 192, 8]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,14540.0,64.0,
"[[1, 192, 192, 8]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,13990.5,64.0,
"[[1, 192, 192, 8]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7302.0,32.0,
"[[1, 192, 192, 8]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9326.0,32.0,
"[[1, 192, 192, 8]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5491.5,8.0,
"[[1, 192, 192, 8]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,13705.5,32.0,
"[[1, 192, 192, 8]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,13992.0,32.0,
"[[1, 192, 192, 12]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,6673.0,8.0,
"[[1, 192, 192, 12]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,10708.5,32.0,
"[[1, 192, 192, 12]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10306.5,32.0,
"[[1, 192, 192, 12]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11130.0,32.0,
"[[1, 192, 192, 12]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8321.0,16.0,
"[[1, 192, 192, 12]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,4309.0,4.0,
"[[1, 192, 192, 12]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14555.5,16.0,
"[[1, 192, 192, 12]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7121.0,8.0,
"[[1, 192, 192, 16]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,8872.5,8.0,
"[[1, 192, 192, 16]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,14395.5,32.0,
"[[1, 192, 192, 16]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7482.0,16.0,
"[[1, 192, 192, 16]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,14284.0,32.0,
"[[1, 192, 192, 16]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6572.0,8.0,
"[[1, 192, 192, 16]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5524.0,4.0,
"[[1, 192, 192, 16]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,13102.0,8.0,
"[[1, 192, 192, 16]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,14488.5,8.0,
"[[1, 192, 192, 24]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7497.5,4.0,
"[[1, 192, 192, 24]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,10222.0,16.0,
"[[1, 192, 192, 24]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,12142.5,16.0,
"[[1, 192, 192, 24]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10863.0,16.0,
"[[1, 192, 192, 24]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6446.5,4.0,
"[[1, 192, 192, 24]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,4210.5,2.0,
"[[1, 192, 192, 24]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8324.0,2.0,
"[[1, 192, 192, 24]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,6797.5,2.0,
"[[1, 192, 192, 32]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,9320.5,4.0,
"[[1, 192, 192, 32]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,8152.5,8.0,
"[[1, 192, 192, 32]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8573.0,8.0,
"[[1, 192, 192, 32]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,14378.0,16.0,
"[[1, 192, 192, 32]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,5146.0,2.0,
"[[1, 192, 192, 32]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5515.0,2.0,
"[[1, 192, 192, 32]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14410.5,2.0,
"[[1, 192, 192, 32]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,13772.0,2.0,
"[[1, 192, 192, 48]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7607.5,2.0,
"[[1, 192, 192, 48]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,11559.5,8.0,
"[[1, 192, 192, 48]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,13406.5,8.0,
"[[1, 192, 192, 48]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10572.5,8.0,
"[[1, 192, 192, 48]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7971.5,2.0,
"[[1, 192, 192, 48]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,8108.5,2.0,
"[[1, 192, 192, 48]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,29474.5,2.0,
"[[1, 192, 192, 48]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,29100.5,2.0,
"[[1, 192, 192, 64]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,11803.0,2.0,
"[[1, 192, 192, 64]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7104.5,4.0,
"[[1, 192, 192, 64]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9317.0,4.0,
"[[1, 192, 192, 64]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,14209.0,8.0,
"[[1, 192, 192, 64]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10761.0,2.0,
"[[1, 192, 192, 64]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,10918.0,2.0,
"[[1, 192, 192, 64]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,50346.0,2.0,
"[[1, 192, 192, 64]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,49773.0,2.0,
"[[1, 192, 192, 96]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,18963.5,2.0,
"[[1, 192, 192, 96]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,11586.0,4.0,
"[[1, 192, 192, 96]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6971.5,2.0,
"[[1, 192, 192, 96]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10340.5,4.0,
"[[1, 192, 192, 96]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,16422.5,2.0,
"[[1, 192, 192, 96]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,16255.0,2.0,
"[[1, 192, 192, 96]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,106385.5,2.0,
"[[1, 192, 192, 96]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,116470.0,2.0,
"[[1, 192, 192, 128]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,22450.0,2.0,
"[[1, 192, 192, 128]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7029.5,2.0,
"[[1, 192, 192, 128]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10076.5,2.0,
"[[1, 192, 192, 128]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,13760.0,4.0,
"[[1, 192, 192, 128]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,25718.0,2.0,
"[[1, 192, 192, 128]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,21499.5,2.0,
"[[1, 192, 192, 128]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,232697.5,2.0,
"[[1, 192, 192, 128]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,238401.5,2.0,
"[[1, 192, 768, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,8476.5,64.0,
"[[1, 192, 768, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,13970.0,128.0,
"[[1, 192, 768, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6235.5,128.0,
